exam_year,state,city,center_name,center_id,total_students,above_600_marks,above_700_marks,center_average_marks,center_median_marks,state_average_marks,state_median_marks,national_average_marks,national_median_marks,Ultra_High_Score_Ratio,High_Score_Ratio,Center_v_National_Gap,Center_v_State_Gap,Center_Std_Dev,Center_Skewness,Center_Kurtosis
2024,Maharashtra,Jalgaon,Podar International School,310705,462,4,1,160.42,109.5,202.28,148,217.16,163,0.0021645021645021645,0.010822510822510822,-56.74000000000001,-41.860000000000014,142.23,1.324,1.174
2024,Maharashtra,Gondia,Vivek Mandir School,312604,311,11,0,221.85,156.0,202.28,148,217.16,163,0.0,0.03536977491961415,4.689999999999998,19.569999999999993,178.376,0.795,-0.574
2024,Maharashtra,Amravati,New Orange City Convent Warud District Amravati 444906- Maharashtra,310302,570,4,0,166.54,127.5,202.28,148,217.16,163,0.0,0.007017543859649123,-50.620000000000005,-35.74000000000001,136.004,1.297,1.193
2024,Maharashtra,Dhule,Ssvps College Arts Commerce,312203,540,6,1,150.32,95.0,202.28,148,217.16,163,0.001851851851851852,0.012962962962962963,-66.84,-51.96000000000001,140.825,1.602,2.256
2024,Maharashtra,Mumbai,Nalanda Public School,311016,516,19,1,221.14,163.0,202.28,148,217.16,163,0.001937984496124031,0.03875968992248062,3.9799999999999898,18.859999999999985,166.724,1.012,0.118
2024,Maharashtra,Nanded,Rajshri Public School,311224,376,11,0,247.91,197.0,202.28,148,217.16,163,0.0,0.02925531914893617,30.75,45.629999999999995,176.714,0.554,-0.876
2024,Maharashtra,Latur,Mda Institute Of Polytecnic,310933,358,21,0,259.48,218.5,202.28,148,217.16,163,0.0,0.05865921787709497,42.32000000000002,57.20000000000002,181.43,0.598,-0.723
2024,Maharashtra,Mumbai,Al Barkaat Malik Muhammad Islam English School,311029,417,14,0,224.85,165.0,202.28,148,217.16,163,0.0,0.03357314148681055,7.689999999999998,22.569999999999993,167.944,0.898,-0.204
2024,Maharashtra,Thane,Central Railway School And Junior College,311815,418,7,0,193.54,144.5,202.28,148,217.16,163,0.0,0.01674641148325359,-23.620000000000005,-8.740000000000009,151.128,1.083,0.422
2024,Maharashtra,Nanded,Priyadarshini Vidyasankul Opp Mgm College,311223,379,12,0,232.35,196.0,202.28,148,217.16,163,0.0,0.0316622691292876,15.189999999999998,30.069999999999993,170.416,0.781,-0.302
2024,Maharashtra,Mumbai,Thakur College Of Engineering & Technology,311011,606,25,1,225.72,175.5,202.28,148,217.16,163,0.0016501650165016502,0.0429042904290429,8.560000000000002,23.439999999999998,164.654,1.0,0.148
2024,Maharashtra,Dhule,R C Patel High School Shirpur,312204,494,7,1,148.03,102.5,202.28,148,217.16,163,0.0020242914979757085,0.016194331983805668,-69.13,-54.25,136.426,1.639,2.52
2024,Maharashtra,Amravati,Sipna College Of Engineering And Technology,310305,489,8,0,186.24,142.0,202.28,148,217.16,163,0.0,0.016359918200409,-30.919999999999987,-16.039999999999992,152.117,1.238,0.798
2024,Maharashtra,Thane,Vidya Vikas Education Trust Universal College Of Engineering Thane,311812,465,8,0,191.42,146.0,202.28,148,217.16,163,0.0,0.017204301075268817,-25.74000000000001,-10.860000000000014,151.948,1.26,0.825
2024,Maharashtra,Ahmednagar,Vishwabharati Academys College Of Engineering,310108,467,1,0,153.57,108.0,202.28,148,217.16,163,0.0,0.0021413276231263384,-63.59,-48.71000000000001,130.472,1.341,1.254
2024,Maharashtra,Latur,Christ International School,310934,356,15,0,258.88,227.5,202.28,148,217.16,163,0.0,0.042134831460674156,41.72,56.599999999999994,185.353,0.53,-0.89
2024,Maharashtra,Nanded,"Netaji Subhashchandra Bose College, Nanded",311215,471,15,0,225.68,182.0,202.28,148,217.16,163,0.0,0.03184713375796178,8.52000000000001,23.400000000000006,173.634,0.805,-0.309
2024,Maharashtra,Mumbai,"K. C. College Of Engg. & Management Studies & Research,",311027,444,11,0,209.13,164.0,202.28,148,217.16,163,0.0,0.024774774774774775,-8.030000000000001,6.849999999999994,152.306,1.048,0.346
2024,Maharashtra,Ahmednagar,Adsuls Technical Campus Chas Dist. Ahmednagar,310101,924,13,0,173.96,117.0,202.28,148,217.16,163,0.0,0.01406926406926407,-43.19999999999999,-28.319999999999993,151.478,1.275,0.819
2024,Maharashtra,Mumbai,Shah And Anchor Kutchhi Engineering College,311018,484,19,0,224.11,179.0,202.28,148,217.16,163,0.0,0.03925619834710744,6.950000000000017,21.830000000000013,164.736,0.93,-0.048
2024,Maharashtra,Thane,Anand Vishwa Gurukul College Of Law Thane,311824,351,7,0,197.59,146.0,202.28,148,217.16,163,0.0,0.019943019943019943,-19.569999999999993,-4.689999999999998,151.482,1.139,0.565
2024,Maharashtra,Osmanabad,R P College,312803,326,2,0,173.9,114.0,202.28,148,217.16,163,0.0,0.006134969325153374,-43.25999999999999,-28.379999999999995,151.527,1.195,0.433
2024,Maharashtra,Latur,Rajarshi Shahu Mahavidyalaya Latur,310902,1184,61,0,259.18,217.0,202.28,148,217.16,163,0.0,0.05152027027027027,42.02000000000001,56.900000000000006,182.985,0.55,-0.889
2024,Maharashtra,Ahmednagar,Rupibai Motilalji Bora New English School Ahmednagar.,310106,540,6,0,177.66,127.0,202.28,148,217.16,163,0.0,0.011111111111111112,-39.5,-24.620000000000005,150.399,1.219,0.691
2024,Maharashtra,Mumbai,R N Podar School,311020,462,11,2,210.83,164.0,202.28,148,217.16,163,0.004329004329004329,0.02813852813852814,-6.329999999999984,8.550000000000011,158.7,1.099,0.44
2024,Maharashtra,Nanded,Oxford The Global School Nanded,311212,474,22,0,237.53,185.0,202.28,148,217.16,163,0.0,0.046413502109704644,20.370000000000005,35.25,178.429,0.729,-0.462
2024,Maharashtra,Latur,Dayanand Science Junior College,310905,856,48,0,275.16,248.0,202.28,148,217.16,163,0.0,0.056074766355140186,58.00000000000003,72.88000000000002,179.411,0.464,-0.831
2024,Maharashtra,Osmanabad,Terna Public School,312804,280,6,0,185.65,141.5,202.28,148,217.16,163,0.0,0.02142857142857143,-31.50999999999999,-16.629999999999995,150.841,1.06,0.393
2024,Maharashtra,Thane,Podar Int Sch Mh,311823,352,5,0,190.16,147.5,202.28,148,217.16,163,0.0,0.014204545454545454,-27.0,-12.120000000000005,142.418,1.13,0.692
2024,Maharashtra,Latur,Lal Bahadur Shastri Vidyalaya,310951,240,7,0,257.82,231.5,202.28,148,217.16,163,0.0,0.029166666666666667,40.66,55.53999999999999,167.099,0.495,-0.738
2024,Maharashtra,Chandrapur,Chanda Public School,312408,351,4,0,183.13,129.0,202.28,148,217.16,163,0.0,0.011396011396011397,-34.03,-19.150000000000006,147.374,1.143,0.55
2024,Maharashtra,Beed,Eaglewood English School Mh,310509,375,7,0,148.46,98.0,202.28,148,217.16,163,0.0,0.018666666666666668,-68.69999999999999,-53.81999999999999,139.842,1.658,2.493
2024,Maharashtra,Jalgaon,Vardhaman Universe Academy Shivar Jalgaon Mr,310704,586,8,0,160.23,110.0,202.28,148,217.16,163,0.0,0.013651877133105802,-56.93000000000001,-42.05000000000001,137.163,1.367,1.588
2024,Maharashtra,Gondia,St Xavier''S High School,312605,306,10,0,222.56,155.0,202.28,148,217.16,163,0.0,0.032679738562091505,5.400000000000006,20.28,179.623,0.811,-0.564
2024,Maharashtra,Nanded,Jawaharlal Nehru College Of Social Work,311246,235,9,0,226.29,166.0,202.28,148,217.16,163,0.0,0.03829787234042553,9.129999999999995,24.00999999999999,175.49,0.861,-0.343
2024,Maharashtra,Navi Mumbai,Lokmanya Tilak International School,311410,465,18,0,232.03,186.0,202.28,148,217.16,163,0.0,0.03870967741935484,14.870000000000005,29.75,166.106,0.933,-0.004
2024,Maharashtra,Nanded,Kusumtai Highschool Cidco Nanded,311241,238,7,0,226.81,183.0,202.28,148,217.16,163,0.0,0.029411764705882353,9.650000000000006,24.53,167.91,0.872,-0.14
2024,Maharashtra,Gondia,Saket Public School,312602,351,15,0,215.82,153.0,202.28,148,217.16,163,0.0,0.042735042735042736,-1.3400000000000034,13.539999999999992,178.374,0.95,-0.151
2024,Maharashtra,Jalgaon,K.C.E.Societys Institute Of Management & Research Jalgaon,310703,590,12,0,164.0,110.0,202.28,148,217.16,163,0.0,0.020338983050847456,-53.16,-38.28,144.433,1.448,1.735
2024,Maharashtra,Nanded,Mount Litera Zee School,311248,238,7,0,229.03,190.0,202.28,148,217.16,163,0.0,0.029411764705882353,11.870000000000005,26.75,164.453,0.836,-0.151
2024,Maharashtra,Mumbai,Rajhans Vidyalaya,311045,327,13,1,239.66,185.0,202.28,148,217.16,163,0.0030581039755351682,0.04281345565749235,22.5,37.379999999999995,172.422,0.789,-0.469
2024,Maharashtra,Beed,Aditya Engineering College,310507,378,5,0,164.89,118.5,202.28,148,217.16,163,0.0,0.013227513227513227,-52.27000000000001,-37.390000000000015,143.996,1.246,1.017
2024,Maharashtra,Chandrapur,Narayana Vidyalayam,312406,474,6,0,184.66,131.0,202.28,148,217.16,163,0.0,0.012658227848101266,-32.5,-17.620000000000005,150.038,1.169,0.653
2024,Maharashtra,Chandrapur,Sainik School Chandrapur,312401,729,9,0,181.48,128.0,202.28,148,217.16,163,0.0,0.012345679012345678,-35.68000000000001,-20.80000000000001,149.584,1.236,0.741
2024,Maharashtra,Mumbai,Atomic Energy Central School No.2,311042,347,11,0,231.78,182.0,202.28,148,217.16,163,0.0,0.03170028818443804,14.620000000000005,29.5,165.474,0.962,-0.012
2024,Maharashtra,Nashik,Maratha Highschool Nashik,311302,910,10,0,161.23,115.0,202.28,148,217.16,163,0.0,0.01098901098901099,-55.93000000000001,-41.05000000000001,135.539,1.424,1.568
2024,Maharashtra,Wardha,New English Academy Of Genius,313203,262,2,0,169.26,120.5,202.28,148,217.16,163,0.0,0.007633587786259542,-47.900000000000006,-33.02000000000001,143.352,1.158,0.695
2024,Maharashtra,Wardha,Faculty Of Engineering And Technology Datta Meghe Institute Of Higher Education And Research,313204,257,9,0,180.58,112.0,202.28,148,217.16,163,0.0,0.03501945525291829,-36.579999999999984,-21.69999999999999,156.851,1.37,1.137
2024,Maharashtra,Nashik,K. K. Wagh College Of Agriculture,311305,587,9,1,173.21,118.0,202.28,148,217.16,163,0.0017035775127768314,0.017035775127768313,-43.94999999999999,-29.069999999999993,150.517,1.325,1.147
2024,Maharashtra,Kolhapur,Podar International School Ichalkaranji,310812,348,15,1,226.56,174.5,202.28,148,217.16,163,0.0028735632183908046,0.04597701149425287,9.400000000000006,24.28,171.34,0.938,-0.067
2024,Maharashtra,Nagpur,Army Public School Kamptee,311108,697,17,0,212.27,154.0,202.28,148,217.16,163,0.0,0.024390243902439025,-4.889999999999986,9.990000000000009,167.305,0.9,-0.242
2024,Maharashtra,Parbhani,Sharda Mahavidyalaya,313009,235,6,0,203.28,149.0,202.28,148,217.16,163,0.0,0.02553191489361702,-13.879999999999995,1.0,170.246,1.077,0.125
2024,Maharashtra,Akola,Shri Dawale Jr College Akola,310215,283,10,0,229.18,166.0,202.28,148,217.16,163,0.0,0.0353356890459364,12.02000000000001,26.900000000000006,175.586,0.782,-0.483
2024,Maharashtra,Nagpur,St Paul School Hudkeshwar Road Near Bridge Nagpur,311101,1019,32,1,223.59,174.0,202.28,148,217.16,163,0.0009813542688910696,0.0323846908734053,6.430000000000007,21.310000000000002,163.601,0.875,-0.073
2024,Maharashtra,Sangli,Appasaheb Birnale Public Sschool Sangli,311902,496,12,0,201.58,139.5,202.28,148,217.16,163,0.0,0.024193548387096774,-15.579999999999984,-0.6999999999999886,159.891,1.042,0.179
2024,Maharashtra,Parbhani,Shri Shivaji Polytechnic Institute,313007,236,5,0,199.85,151.5,202.28,148,217.16,163,0.0,0.0211864406779661,-17.310000000000002,-2.430000000000007,162.463,1.069,0.305
2024,Maharashtra,Nagpur,Narayana Vidyalayam,311106,706,21,1,208.1,157.0,202.28,148,217.16,163,0.00141643059490085,0.031161473087818695,-9.060000000000002,5.819999999999993,162.484,1.088,0.407
2024,Maharashtra,Akola,Jagruti Vidyalaya,310212,357,8,0,227.56,176.0,202.28,148,217.16,163,0.0,0.022408963585434174,10.400000000000006,25.28,167.637,0.739,-0.469
2024,Maharashtra,Sangli,Nanasaheb Mahadik College Of Engineering,311905,369,9,0,188.77,131.0,202.28,148,217.16,163,0.0,0.024390243902439025,-28.389999999999986,-13.509999999999991,158.453,1.21,0.556
2024,Maharashtra,Yavatmal,Vidya Bhavan College Of Management And Research,313408,234,6,0,190.9,132.5,202.28,148,217.16,163,0.0,0.02564102564102564,-26.25999999999999,-11.379999999999995,155.921,1.133,0.398
2024,Maharashtra,Pune,Podar International School Chinchwad,311509,705,34,2,227.2,168.0,202.28,148,217.16,163,0.0028368794326241137,0.05106382978723404,10.039999999999992,24.919999999999987,174.524,1.002,0.034
2024,Maharashtra,Solapur,Suyash Central School,311704,465,10,1,179.51,122.0,202.28,148,217.16,163,0.002150537634408602,0.023655913978494623,-37.650000000000006,-22.77000000000001,152.535,1.272,0.909
2024,Maharashtra,Pune,Delhi Public School Pune,311536,396,14,1,208.73,148.0,202.28,148,217.16,163,0.0025252525252525255,0.03787878787878788,-8.430000000000007,6.449999999999989,166.912,1.125,0.49
2024,Maharashtra,Aurangabad (Mr),Nath Valley School,310410,660,18,0,192.3,148.5,202.28,148,217.16,163,0.0,0.02727272727272727,-24.859999999999985,-9.97999999999999,156.008,1.179,0.655
2024,Maharashtra,Aurangabad (Mr),"Milind College Of Science, Aurangabad",310428,445,10,0,205.43,157.0,202.28,148,217.16,163,0.0,0.02247191011235955,-11.72999999999999,3.1500000000000057,163.849,0.957,0.147
2024,Maharashtra,Aurangabad (Mr),"Govt. College Of Arts And Science, Aurangabad",310417,469,8,0,181.74,124.0,202.28,148,217.16,163,0.0,0.017057569296375266,-35.41999999999999,-20.539999999999992,155.194,1.082,0.309
2024,Maharashtra,Pune,The Dwarka School,311531,461,20,1,229.38,187.0,202.28,148,217.16,163,0.0021691973969631237,0.0455531453362256,12.219999999999999,27.099999999999994,168.743,0.953,0.123
2024,Maharashtra,Solapur,Kle English Medium School,311703,470,8,0,175.41,127.0,202.28,148,217.16,163,0.0,0.01702127659574468,-41.75,-26.870000000000005,147.581,1.252,1.106
2024,Maharashtra,Pune,Mount Litera Zee School,311538,393,21,1,231.56,170.0,202.28,148,217.16,163,0.002544529262086514,0.05597964376590331,14.400000000000006,29.28,174.511,0.904,-0.185
2024,Maharashtra,Aurangabad (Mr),Modern International Sch. Gangapur Aurangabad,310421,466,12,0,189.83,135.0,202.28,148,217.16,163,0.0,0.02575107296137339,-27.329999999999984,-12.449999999999989,161.846,1.072,0.288
2024,Maharashtra,Buldhana,M S M English School And Jr. College,310613,236,2,0,163.83,121.5,202.28,148,217.16,163,0.0,0.00847457627118644,-53.329999999999984,-38.44999999999999,137.581,1.148,0.79
2024,Maharashtra,Pune,Rmd Sinhgad Spring Dale School,311507,720,31,0,225.52,168.0,202.28,148,217.16,163,0.0,0.043055555555555555,8.360000000000014,23.24000000000001,172.387,0.894,-0.202
2024,Maharashtra,Yavatmal,Jawaharlal Darda English Medium School,313406,284,2,0,168.35,124.0,202.28,148,217.16,163,0.0,0.007042253521126761,-48.81,-33.93000000000001,134.644,1.179,0.892
2024,Maharashtra,Aurangabad (Mr),Maharashtra Institute Of Technology,310419,474,14,0,195.78,144.5,202.28,148,217.16,163,0.0,0.029535864978902954,-21.379999999999995,-6.5,162.223,1.016,0.194
2024,Maharashtra,Yavatmal,Jawaharlal Darda Institute Of Engineering And Technology,313401,493,8,0,180.12,132.0,202.28,148,217.16,163,0.0,0.016227180527383367,-37.03999999999999,-22.159999999999997,148.584,1.089,0.567
2024,Maharashtra,Buldhana,Sahakar Vidya Mandir Buldana,310614,524,4,0,136.66,93.0,202.28,148,217.16,163,0.0,0.007633587786259542,-80.5,-65.62,128.48,1.68,2.631
2024,Maharashtra,Aurangabad (Mr),Mgm''S Polytechnic,310426,472,6,0,182.67,133.5,202.28,148,217.16,163,0.0,0.012711864406779662,-34.49000000000001,-19.610000000000014,150.593,1.097,0.48
2024,Maharashtra,Akola,Mangilal Sharma Vidyalay & Jr College Akola,310213,355,21,0,227.91,169.0,202.28,148,217.16,163,0.0,0.059154929577464786,10.75,25.629999999999995,182.498,0.85,-0.389
2024,Maharashtra,Parbhani,Jawahar Navodaya Vidyalaya Parbhani,313006,235,5,0,179.2,120.0,202.28,148,217.16,163,0.0,0.02127659574468085,-37.96000000000001,-23.080000000000013,152.499,1.246,0.958
2024,Maharashtra,Nagpur,Bhavans Bhagwandas Purohit Vidya Mandir Ashti,311107,694,15,0,207.74,156.0,202.28,148,217.16,163,0.0,0.021613832853025938,-9.419999999999987,5.460000000000008,158.564,1.004,0.183
2024,Maharashtra,Sangli,"Miraj Mahavidyalaya, Miraj",311904,420,9,0,198.55,146.0,202.28,148,217.16,163,0.0,0.02142857142857143,-18.609999999999985,-3.7299999999999898,154.301,1.181,0.663
2024,Maharashtra,Parbhani,Shivaji Junior College,313001,654,13,0,183.3,136.0,202.28,148,217.16,163,0.0,0.019877675840978593,-33.859999999999985,-18.97999999999999,155.542,1.065,0.384
2024,Maharashtra,Akola,Sitabai Arts Commerce And Science College,310214,355,9,2,213.32,168.0,202.28,148,217.16,163,0.005633802816901409,0.030985915492957747,-3.8400000000000034,11.039999999999992,165.083,0.942,0.128
2024,Maharashtra,Sangli,Willingdon College Sangli,311903,497,17,1,217.93,155.0,202.28,148,217.16,163,0.002012072434607646,0.03621730382293763,0.7700000000000102,15.650000000000006,168.941,0.949,-0.074
2024,Maharashtra,Wardha,G.S.College Of Commerce,313205,234,5,0,164.86,115.5,202.28,148,217.16,163,0.0,0.021367521367521368,-52.29999999999998,-37.41999999999999,142.294,1.6,2.265
2024,Maharashtra,Nashik,Delhi Public School Nashik,311304,650,7,0,160.4,107.5,202.28,148,217.16,163,0.0,0.010769230769230769,-56.75999999999999,-41.879999999999995,136.665,1.377,1.36
2024,Maharashtra,Nagpur,Bharti Krishna Vidya Vihar Telenkhedi Nagpur Mr,311109,702,16,3,204.09,148.0,202.28,148,217.16,163,0.004273504273504274,0.027065527065527065,-13.069999999999993,1.8100000000000023,164.568,1.017,0.151
2024,Maharashtra,Parbhani,Sharda Madhyamic Vidyalaya,313008,236,7,0,188.98,134.0,202.28,148,217.16,163,0.0,0.029661016949152543,-28.180000000000007,-13.300000000000011,160.782,1.149,0.525
2024,Maharashtra,Kolhapur,"Podar International School, Kolhapur",310813,245,8,1,205.09,145.0,202.28,148,217.16,163,0.004081632653061225,0.036734693877551024,-12.069999999999993,2.8100000000000023,168.081,0.973,0.057
2024,Maharashtra,Nashik,Kalyani Charitable Trust`S Late G. N. Sapkal College Of Engineering,311303,701,11,1,168.2,113.0,202.28,148,217.16,163,0.0014265335235378032,0.017118402282453638,-48.96000000000001,-34.08000000000001,145.837,1.347,1.278
2024,Maharashtra,Wardha,Alphonsa Senior Secondary School,313202,303,2,0,163.33,115.0,202.28,148,217.16,163,0.0,0.006600660066006601,-53.829999999999984,-38.94999999999999,140.929,1.309,1.168
2024,Maharashtra,Aurangabad (Mr),"Shivchhatrapati College, Aurangabad",310418,474,9,0,188.54,141.0,202.28,148,217.16,163,0.0,0.0189873417721519,-28.620000000000005,-13.740000000000009,152.415,1.104,0.59
2024,Maharashtra,Aurangabad (Mr),Sbes College Of Science,310427,473,11,0,190.46,138.0,202.28,148,217.16,163,0.0,0.023255813953488372,-26.69999999999999,-11.819999999999993,162.075,1.065,0.136
2024,Maharashtra,Pune,Elpro International School,311501,1161,53,1,230.97,171.0,202.28,148,217.16,163,0.0008613264427217916,0.046511627906976744,13.810000000000002,28.689999999999998,176.133,0.909,-0.209
2024,Maharashtra,Pune,Kendriya Vidyalaya Cme Pune,311539,371,14,0,232.02,190.0,202.28,148,217.16,163,0.0,0.03773584905660377,14.860000000000014,29.74000000000001,167.885,0.766,-0.28
2024,Maharashtra,Pune,Army Public School Pune,311506,747,30,1,222.51,165.0,202.28,148,217.16,163,0.0013386880856760374,0.041499330655957165,5.349999999999994,20.22999999999999,169.142,1.002,0.047
2024,Maharashtra,Yavatmal,Giants English Medium School,313407,280,6,0,171.42,121.0,202.28,148,217.16,163,0.0,0.02142857142857143,-45.74000000000001,-30.860000000000014,148.538,1.364,1.379
2024,Maharashtra,Buldhana,Sharda Dnyanpeeth,310612,234,1,0,173.99,121.5,202.28,148,217.16,163,0.0,0.004273504273504274,-43.16999999999999,-28.289999999999992,145.731,1.165,0.504
2024,Maharashtra,Aurangabad (Mr),Deogiri Global Academy Aurangabad Maharashtra,310420,474,8,0,184.2,138.5,202.28,148,217.16,163,0.0,0.016877637130801686,-32.96000000000001,-18.080000000000013,149.848,1.162,0.779
2024,Maharashtra,Aurangabad (Mr),"Jito Delhi Public School, Aurangabad",310429,426,7,0,184.25,133.5,202.28,148,217.16,163,0.0,0.01643192488262911,-32.91,-18.03,153.035,1.122,0.499
2024,Maharashtra,Solapur,Indian Model School,311702,568,8,0,171.02,123.5,202.28,148,217.16,163,0.0,0.014084507042253521,-46.139999999999986,-31.25999999999999,145.16,1.241,0.981
2024,Maharashtra,Pune,St Arnold S Cnetral School Pune Maharashtra,311530,465,14,1,204.78,155.0,202.28,148,217.16,163,0.002150537634408602,0.03225806451612903,-12.379999999999995,2.5,162.405,1.081,0.382
2024,Maharashtra,Aurangabad (Mr),Riverdale High School,310416,472,11,0,190.71,141.0,202.28,148,217.16,163,0.0,0.023305084745762712,-26.44999999999999,-11.569999999999993,160.038,1.101,0.512
2024,Maharashtra,Yavatmal,"Abasaheb Parwekar College,",313409,209,1,0,171.18,118.0,202.28,148,217.16,163,0.0,0.004784688995215311,-45.97999999999999,-31.099999999999994,137.359,1.301,1.096
2024,Maharashtra,Pune,Mit Arts Commerce And Science College Alandi Devachi Tal Khed Dist Pune (Id: C-42151),311508,694,21,0,228.62,169.0,202.28,148,217.16,163,0.0,0.03025936599423631,11.460000000000008,26.340000000000003,171.264,0.879,-0.274
2024,Maharashtra,Aurangabad (Mr),"Agrasen Vidya Mandir, Aurangabad",310411,630,14,0,184.15,123.0,202.28,148,217.16,163,0.0,0.022222222222222223,-33.00999999999999,-18.129999999999995,162.714,1.175,0.493
2024,Maharashtra,Pune,Sinhgad Spring Dale Public Sch Haveli Pune Mr,311537,392,7,1,211.8,167.0,202.28,148,217.16,163,0.002551020408163265,0.02040816326530612,-5.359999999999985,9.52000000000001,156.165,1.014,0.259
2024,Maharashtra,Solapur,Sangameshwar Public School,311705,460,8,0,182.54,130.0,202.28,148,217.16,163,0.0,0.017391304347826087,-34.620000000000005,-19.74000000000001,155.287,1.15,0.517
2024,Maharashtra,Buldhana,Sahakar Vidhya Mandir & Junior College,310601,710,4,0,154.35,107.0,202.28,148,217.16,163,0.0,0.005633802816901409,-62.81,-47.93000000000001,135.775,1.38,1.586
2024,Maharashtra,Aurangabad (Mr),Hi Tech College Of Management And Computer Science,310433,352,8,0,180.93,128.5,202.28,148,217.16,163,0.0,0.022727272727272728,-36.22999999999999,-21.349999999999994,154.522,1.208,0.717
2024,Maharashtra,Pune,Indira National School,311515,557,18,0,213.11,158.0,202.28,148,217.16,163,0.0,0.03231597845601436,-4.049999999999983,10.830000000000013,165.417,1.048,0.199
2024,Maharashtra,Solapur,Vishwashanti Gurukul School,311718,227,5,0,177.05,119.0,202.28,148,217.16,163,0.0,0.022026431718061675,-40.109999999999985,-25.22999999999999,151.593,1.268,0.933
2024,Maharashtra,Pune,The Kalyani School Hadapsar Pune Maharashtra,311512,681,33,0,224.15,171.0,202.28,148,217.16,163,0.0,0.048458149779735685,6.990000000000009,21.870000000000005,172.252,0.999,0.019
2024,Maharashtra,Nandurbar,Shri Mahavir English Medium School Shahada 425409,312707,353,1,0,92.3,60.0,202.28,148,217.16,163,0.0,0.0028328611898017,-124.86,-109.98,101.3,2.3,6.098
2024,Maharashtra,Aurangabad (Mr),Boon English School,310434,235,6,0,188.89,124.0,202.28,148,217.16,163,0.0,0.02553191489361702,-28.27000000000001,-13.390000000000015,158.646,1.17,0.541
2024,Maharashtra,Buldhana,Bharat Vidyalaya Buldana,310606,307,2,0,154.95,110.0,202.28,148,217.16,163,0.0,0.006514657980456026,-62.21000000000001,-47.33000000000001,131.494,1.236,1.247
2024,Maharashtra,Pune,Trinity International School Pune,311524,482,15,0,222.48,176.0,202.28,148,217.16,163,0.0,0.03112033195020747,5.319999999999993,20.19999999999999,168.143,0.844,-0.219
2024,Maharashtra,Solapur,Maeers Vishwashanti Gurukul School Solapur Mr,311716,304,5,0,190.26,142.5,202.28,148,217.16,163,0.0,0.01644736842105263,-26.900000000000006,-12.02000000000001,151.499,1.12,0.41
2024,Maharashtra,Aurangabad (Mr),"Maulana Azad College Of Arts, Science And Commerce",310402,1068,21,0,189.23,136.5,202.28,148,217.16,163,0.0,0.019662921348314606,-27.930000000000007,-13.050000000000011,157.417,1.096,0.433
2024,Maharashtra,Gadchiroli,Shivaji Arts College,312503,376,2,0,163.4,110.0,202.28,148,217.16,163,0.0,0.005319148936170213,-53.75999999999999,-38.879999999999995,141.157,1.288,1.0
2024,Maharashtra,Gadchiroli,Platinum Jubilee School & Jr. College,312504,353,5,0,172.2,120.0,202.28,148,217.16,163,0.0,0.014164305949008499,-44.96000000000001,-30.080000000000013,148.762,1.219,0.832
2024,Maharashtra,Aurangabad (Mr),Orchid Techno School Waluj Aurangabad,310405,900,25,1,200.79,144.5,202.28,148,217.16,163,0.0011111111111111111,0.028888888888888888,-16.370000000000005,-1.490000000000009,161.994,1.057,0.259
2024,Maharashtra,Solapur,"Deshbhakt Harinarayan Bankatlal Soni College, Solapur",311711,420,9,0,185.3,127.0,202.28,148,217.16,163,0.0,0.02142857142857143,-31.859999999999985,-16.97999999999999,159.3,1.143,0.38
2024,Maharashtra,Pune,Vidya Pratishthans Eng Med Sch Baramati Pune Mr,311523,475,19,0,210.84,163.0,202.28,148,217.16,163,0.0,0.04,-6.319999999999993,8.560000000000002,165.453,1.066,0.344
2024,Maharashtra,Buldhana,Shri Shivaji Vidyalaya,310608,283,4,0,154.02,111.0,202.28,148,217.16,163,0.0,0.014134275618374558,-63.139999999999986,-48.25999999999999,136.099,1.373,1.618
2024,Maharashtra,Nandurbar,P. G. Public School,312709,282,0,0,99.34,70.0,202.28,148,217.16,163,0.0,0.0,-117.82,-102.94,95.81,1.755,3.14
2024,Maharashtra,Sangli,New High School Yashwantnagar Sangli,311910,279,10,0,210.1,153.0,202.28,148,217.16,163,0.0,0.035842293906810034,-7.060000000000002,7.819999999999993,171.083,0.885,-0.128
2024,Maharashtra,Akola,Manav School Of Engineering & Technology,310207,474,20,0,234.14,184.0,202.28,148,217.16,163,0.0,0.04219409282700422,16.97999999999999,31.859999999999985,174.211,0.752,-0.438
2024,Maharashtra,Kolhapur,Ashokrao Mane Polytechnic,310809,477,17,0,213.52,164.0,202.28,148,217.16,163,0.0,0.03563941299790356,-3.6399999999999864,11.240000000000009,165.494,0.961,0.049
2024,Maharashtra,Bhandara,"Maharshi Vidya Mandir Khapa, Devadi, Tumsar ,Bhandara",312306,235,4,0,172.03,118.0,202.28,148,217.16,163,0.0,0.01702127659574468,-45.129999999999995,-30.25,152.107,1.381,1.206
2024,Maharashtra,Palghar,John Xxiii School,312908,348,7,0,163.17,117.5,202.28,148,217.16,163,0.0,0.020114942528735632,-53.99000000000001,-39.110000000000014,137.676,1.433,1.969
2024,Maharashtra,Parbhani,Podar International School Parbhani,313012,210,5,0,179.48,120.5,202.28,148,217.16,163,0.0,0.023809523809523808,-37.68000000000001,-22.80000000000001,159.665,1.186,0.571
2024,Maharashtra,Nagpur,Delhi Public School,311113,611,19,0,220.09,165.0,202.28,148,217.16,163,0.0,0.031096563011456628,2.930000000000007,17.810000000000002,167.067,0.943,-0.059
